bin,BMY_BASE_ROD_TEMP,BMY_MID_ROD_TEMP,BMY_TIP_ROD_TEMP,BMY_HORIZONTAL_WIND_SPEED,BMY_WIND_DIRECTION,file_id
2020-05-30 07:45:00,240.15975111111112,235.96969111111113,230.06887333333333,8.545382222222223,250.3256477777778,0536
2020-05-30 08:00:00,243.90856666666664,239.73749777777778,233.5210677777778,6.799845211581292,246.7879331848552,0536
2020-05-30 08:15:00,247.7200688888889,243.18789222222222,236.3428111111111,7.021458888888889,253.71236444444443,0536
2020-05-30 08:30:00,251.28925777777778,247.24595777777776,240.98465333333334,7.5088186874304785,282.86325472747495,0536
2020-05-30 08:45:00,254.49457,250.07805,242.83143222222222,6.405701890989988,274.35389321468296,0536
2020-05-30 09:00:00,257.5652866666667,253.53901555555555,246.64735777777778,5.461473154362416,284.15687583892617,0536
2020-05-30 09:15:00,259.90149444444444,254.91121777777778,246.93462555555556,6.81296209587514,268.7313745819398,0536
2020-05-30 09:30:00,260.7001477777778,255.62136111111113,247.72186666666667,6.925763070077865,255.39759510567296,0536
2020-05-30 09:45:00,262.97089555555556,258.7305177777778,251.8557588888889,7.074642939150402,270.8564351320322,0536
2020-05-30 10:00:00,265.0182633333333,260.67040555555553,253.66855777777778,7.751375,280.20464930555556,0536
2020-05-30 10:15:00,266.32672333333335,262.04597666666666,255.91698555555556,6.550851113716296,254.12006799531068,0536
2020-05-30 10:30:00,267.6775466666667,263.5384722222222,258.56606222222223,7.134286041189931,287.1834771167048,0536
2020-05-30 10:45:00,268.87364444444444,264.2847155555556,259.4732188888889,7.688875560538117,260.99710313901346,0536
2020-05-30 11:00:00,269.54066555555556,265.54286666666667,261.5957222222222,7.7814873853211015,287.946125,0536
2020-05-30 11:15:00,270.3684588888889,266.7362977777778,263.28453333333334,8.294392376681614,282.6240011210762,0536
2020-05-30 11:30:00,271.39873111111115,268.70648666666665,265.1318288888889,5.168128738621586,230.4550702210663,0536
2020-05-30 11:45:00,272.2927133333333,269.6848566666667,266.91541666666666,8.596268041237114,294.9552439862543,0536
2020-05-30 12:00:00,271.8347966666667,269.4629888888889,265.6289766666667,8.47606888888889,282.7531,0536
2020-05-30 12:15:00,271.8270366666667,270.40100555555557,266.50881,6.767856980703746,256.74549829738936,0536
2020-05-30 12:30:00,271.94002666666665,270.7723177777778,266.88217333333336,7.130114253393665,260.7614061085973,0536
2020-05-30 12:45:00,271.94666,271.11686444444445,267.71502333333336,7.1329346330275225,242.21808944954128,0536
2020-05-30 13:00:00,271.1053611111111,270.1168855555556,265.91707,6.774302059496567,276.47232265446223,0536
2020-05-30 13:15:00,270.28141999999997,269.3679144444444,264.9733944444444,6.297455075845974,243.97707351225205,0536
2020-05-30 13:30:00,268.53931666666665,267.55187666666666,264.06365999999997,8.190436525612473,313.78344766146995,0536
2020-05-30 13:45:00,266.87876,265.90552444444444,262.45367333333337,8.355666666666668,314.4143780760627,0536
2020-05-30 14:00:00,265.67392222222225,264.9633211111111,261.7066222222222,6.639187428571429,285.66736000000003,0536
2020-05-30 14:15:00,263.8463644444445,262.8793,259.7391688888889,7.911286191536749,320.35813474387527,0536
2020-05-30 14:30:00,261.8315177777778,260.85567444444445,257.7390344444444,6.542011286681715,326.27404288939056,0536
2020-05-30 14:45:00,259.24302,257.9265011111111,254.56677666666664,7.407526140155729,306.690404894327,0536
2020-05-30 15:00:00,256.1362966666666,254.63583555555556,251.29223666666667,7.450276666666666,304.6363166666667,0536
2020-05-30 15:15:00,252.49638666666667,250.68899,247.08857333333333,6.914472222222222,300.8161544444445,0536
2020-05-30 15:30:00,248.2297,246.03144999999998,241.98831444444446,5.839827586206897,301.35129032258067,0536
2020-05-30 15:45:00,243.45795333333334,240.89929777777778,236.51324333333332,5.512881111111111,301.19286222222223,0536
2020-05-30 16:00:00,238.45855333333333,235.7050166666667,231.28884444444444,5.600115555555556,302.06458000000003,0536
2020-05-30 16:15:00,233.45725111111113,230.5979877777778,226.1991711111111,5.511806236080178,301.49849331848554,0536
2020-05-30 16:30:00,228.97527444444444,226.25586444444443,222.39580444444442,5.392257777777778,300.83988111111114,0536
2020-05-30 16:45:00,225.07576333333333,222.50892,219.05753777777778,5.24443,301.10385444444444,0536
2020-05-30 17:00:00,221.89228333333332,219.56966888888888,216.7462811111111,5.394387777777777,300.7842944444444,0536
2020-05-30 17:15:00,219.49389888888888,217.41128999999998,215.15867666666668,5.178407777777778,300.77895,0536
2020-05-30 17:30:00,217.5361611111111,215.48726555555555,213.25691,4.10595991091314,302.8978240534521,0536
2020-05-30 17:45:00,215.71520643729193,213.5794805771365,211.14051165371808,2.9380601336302896,309.2546035634744,0536
2020-05-30 18:00:00,214.03410555555556,211.97577333333334,209.73644222222222,2.7311438127090297,310.24516945373466,0536
2020-05-30 18:15:00,212.7155111111111,210.65259555555556,208.72838333333334,3.965811111111111,301.0267733333334,0536
2020-05-30 18:30:00,211.5831988888889,209.6225822222222,207.8741922222222,4.341177777777777,300.2786222222222,0536
2020-05-30 18:45:00,210.3089911111111,208.26262333333335,206.17389555555556,4.5651722222222215,299.76572666666664,0536
2020-05-30 19:00:00,209.0743766666667,207.12321555555556,205.19312888888888,5.225915555555555,299.8851588888889,0536
2020-05-30 19:15:00,208.34860555555554,206.60528777777776,205.17722333333333,5.615302222222222,299.9744211111111,0536
2020-05-30 19:30:00,207.69498888888887,205.99339444444445,204.58699222222222,5.821096666666667,300.1223633333333,0536
2020-05-30 19:45:00,207.04758777777778,205.28238444444446,203.71418111111112,6.1883566666666665,300.2133333333333,0536
2020-05-30 20:00:00,206.2539177777778,204.47993777777776,202.92449555555555,6.155453333333334,300.1458233333333,0536
2020-05-30 20:15:00,205.3108188888889,203.41802888888887,201.6473311111111,6.136982222222222,300.1893788888889,0536
2020-05-30 20:30:00,204.3153188888889,202.3728488888889,200.5183311111111,5.632204444444445,300.02331555555554,0536
2020-05-30 20:45:00,203.34017,201.3543466666667,199.34498888888888,5.1499122222222224,299.4837955555555,0536
2020-05-30 21:00:00,202.5483688888889,200.7126911111111,199.02515777777776,5.737561111111112,300.0808177777777,0536
2020-05-30 21:15:00,202.03602666666666,200.3512788888889,199.12706555555556,5.694477728285078,300.5832538975501,0536
2020-05-30 21:30:00,201.66411666666664,199.98351000000002,198.85277444444444,5.057142222222222,300.7274577777778,0536
2020-05-30 21:45:00,201.22002111111112,199.5418377777778,198.34604333333334,5.358784444444445,300.68387,0536
2020-05-30 22:00:00,200.68052111111112,198.87476111111113,197.36036,6.167456666666667,302.4978533333333,0536
2020-05-30 22:15:00,200.00172555555557,198.15319555555556,196.50184444444446,5.88241,302.47915666666665,0536
2020-05-30 22:30:00,199.33727666666667,197.56029222222222,196.07573333333335,5.8062822222222215,302.3832077777778,0536
2020-05-30 22:45:00,198.50176444444443,196.26773666666665,193.56805888888888,5.182482222222222,293.3291777777778,0536
2020-05-30 23:00:00,197.77648,195.75175555555555,193.40399333333335,6.266335555555556,291.38953,0536
2020-05-30 23:15:00,197.49341705607475,195.6054684579439,193.67286799065423,6.8424334112149525,290.3887792056075,0536
