bin,BMY_BASE_ROD_TEMP,BMY_MID_ROD_TEMP,BMY_TIP_ROD_TEMP,BMY_HORIZONTAL_WIND_SPEED,BMY_WIND_DIRECTION,file_id,file_id_str,solar_longitude
2019-04-30 08:30:00,197.3851888888889,194.03144444444447,189.5799333333333,3.954555555555556,257.6521888888889,150,0150,17.907
2019-04-30 08:45:00,197.12480952380952,193.76176190476195,189.28823809523809,3.882,259.4079523809524,150,0150,17.907
2019-04-30 08:45:00,196.9800579710145,193.59833333333333,188.98814492753624,3.847246376811594,257.82563768115944,151,0151,18.393
2019-04-30 09:00:00,196.6216222222222,193.2178333333333,188.57718888888888,3.820222222222222,257.6400888888889,151,0151,18.393
2019-04-30 09:15:00,196.3083,192.86236666666667,188.0262888888889,3.679411111111111,258.8061222222222,151,0151,18.393
2019-04-30 09:30:00,196.06472222222223,192.65177777777777,187.78322222222224,3.6444777777777775,264.19106666666664,151,0151,18.393
2019-04-30 09:45:00,195.81604444444443,192.3784,187.163,3.621455555555555,269.6352444444445,151,0151,18.393
2019-04-30 10:00:00,195.65826666666663,192.24305555555557,187.14084444444444,3.5963,268.5242666666667,151,0151,18.393
2019-04-30 10:15:00,195.1691444444444,191.5918888888889,186.02492222222224,3.859011111111111,274.2474666666667,151,0151,18.393
2019-04-30 10:30:00,194.7471444444444,191.1533111111111,185.62681111111112,3.812311111111111,271.8023111111111,151,0151,18.393
2019-04-30 10:45:00,194.27484444444443,190.58208888888888,185.46913333333336,3.7382,244.7167333333333,151,0151,18.393
2019-04-30 11:00:00,193.68444444444444,189.98102222222224,184.68006666666665,3.9320555555555554,252.5354333333333,151,0151,18.393
2019-04-30 11:15:00,193.2217333333333,189.44806666666668,184.503,3.882,231.1842,151,0151,18.393
2019-04-30 11:30:00,192.7557222222222,188.93172222222225,183.8533111111111,4.006422222222222,234.73227777777777,151,0151,18.393
2019-04-30 11:45:00,192.30057777777776,188.40122222222223,183.21131111111112,4.055933333333333,228.96716666666663,151,0151,18.393
2019-04-30 12:00:00,191.8748,187.95295555555555,182.79326666666668,4.185233333333334,230.74087777777777,151,0151,18.393
2019-04-30 12:15:00,191.5776555555556,187.6768777777778,182.5466777777778,4.275855555555555,232.57042222222225,151,0151,18.393
2019-04-30 12:30:00,191.2731333333333,187.26696666666663,182.01932222222223,4.243055555555555,225.6417,151,0151,18.393
2019-04-30 12:45:00,190.9475444444444,186.90903333333333,181.55793333333327,4.1934000000000005,225.03205555555556,151,0151,18.393
2019-04-30 13:00:00,190.72044444444444,186.69722222222225,181.3909333333333,4.258522222222222,220.8753222222222,151,0151,18.393
2019-04-30 13:15:00,190.49658888888888,186.46147777777776,181.2232,4.257655555555556,218.43678888888888,151,0151,18.393
2019-04-30 13:30:00,190.3727,186.4027888888889,181.38477777777777,4.4835,220.43198888888887,151,0151,18.393
2019-04-30 13:45:00,190.2554444444445,186.3147,181.3661555555556,4.507144444444445,223.9790222222222,151,0151,18.393
2019-04-30 14:00:00,190.13237777777775,186.181,181.2048888888889,4.452166666666667,226.1405,151,0151,18.393
2019-04-30 14:15:00,190.0167111111111,185.9748,180.7826,4.303244444444445,226.0888888888889,151,0151,18.393
2019-04-30 14:30:00,189.68813333333333,185.61226666666667,180.24682222222225,4.215788888888889,225.8633777777777,151,0151,18.393
2019-04-30 14:45:00,189.56626666666668,185.51938888888887,180.23911111111116,4.081344444444444,225.6971111111111,151,0151,18.393
2019-04-30 15:00:00,189.49506666666667,185.43978888888887,180.35324444444444,4.692066666666666,219.87775555555555,151,0151,18.393
2019-04-30 15:15:00,189.4506,185.39626666666663,180.22943333333333,4.5606333333333335,220.32115555555555,151,0151,18.393
2019-04-30 15:30:00,189.9884111111111,186.11596666666668,181.07734444444444,4.2457,222.9814222222222,151,0151,18.393
2019-04-30 15:45:00,191.23083333333332,187.5682111111111,182.9091,4.031055555555556,220.76447777777776,151,0151,18.393
2019-04-30 16:00:00,193.1555111111111,189.65981111111117,185.28612222222225,4.547011235955057,213.03349438202247,151,0151,18.393
2019-04-30 16:15:00,195.8998777777778,192.83965555555557,189.41974444444443,5.367168831168831,210.4638311688312,151,0151,18.393
2019-04-30 16:30:00,199.16798888888889,196.2129888888889,193.07196666666667,5.236638888888889,208.291875,151,0151,18.393
2019-04-30 16:45:00,202.63896666666668,200.00344444444443,197.42741111111116,5.5378125,208.45922916666663,151,0151,18.393
2019-04-30 17:00:00,206.37215555555557,203.9023,201.17405555555555,4.4942738095238095,193.83604761904763,151,0151,18.393
2019-04-30 17:15:00,209.8712555555556,207.5351555555556,204.79923333333332,4.651422222222222,185.9317111111111,151,0151,18.393
2019-04-30 17:30:00,213.60806666666664,211.46931111111115,209.0593111111111,4.440955555555555,177.78614444444446,151,0151,18.393
2019-04-30 17:45:00,217.48623333333333,215.13608888888888,212.24436666666665,4.602222222222222,170.09046666666666,151,0151,18.393
2019-04-30 18:00:00,220.9365555555556,218.33288888888887,214.80468888888888,5.077188888888889,169.14166666666668,151,0151,18.393
2019-04-30 18:15:00,224.11983333333333,221.4524,217.4669555555556,5.4569777777777775,164.2081111111111,151,0151,18.393
2019-04-30 18:30:00,227.1992666666667,224.31785555555555,219.9554,5.747299999999999,169.74944444444444,151,0151,18.393
2019-04-30 18:45:00,230.30416666666667,227.48803333333333,222.91757777777772,5.192377777777778,164.25637777777777,151,0151,18.393
2019-04-30 19:00:00,233.14012222222223,229.8612666666667,224.49558888888888,5.174877777777778,174.24924444444446,151,0151,18.393
