URN,Start Time,Stop Time,File Name,sol_number,start_mean_solar_time,stop_mean_solar_time,start_true_solar_time,stop_true_solar_time,start_solar_longitude,stop_solar_longitude,Ls,Mars Year,File_Size(Mb)
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0269,2019-08-29T14:39:51.178Z,2019-08-29T20:26:53.060Z,ps_calib_0269,269,269M00:00:00.200,269M05:37:44.978,269 00:06:38,269 05:44:25,72.724,72.83,72.67,35,4.071
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0284,2019-09-14T16:12:42.278Z,2019-09-15T01:13:14.795Z,ps_calib_0284,284,284M15:13:55.157,284M23:59:59.920,284 15:23:35,285 00:09:44,79.741,79.905,79.66,35,31.586
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0285,2019-09-15T01:13:14.895Z,2019-09-16T01:52:50.058Z,ps_calib_0285,285,285M00:00:00.017,285M23:59:59.938,285 00:09:44,286 00:09:55,79.905,80.355,80.01,35,86.559
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0286,2019-09-16T01:52:50.158Z,2019-09-17T02:32:25.267Z,ps_calib_0286,286,286M00:00:00.035,286M23:59:59.905,286 00:09:55,287 00:10:05,80.355,80.804,80.45,35,86.559
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0287,2019-09-17T02:32:25.367Z,2019-09-18T03:12:00.599Z,ps_calib_0287,287,287M00:00:00.002,287M23:59:59.990,287 00:10:06,288 00:10:16,80.804,81.254,80.97,35,86.559
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0288,2019-09-18T03:12:00.699Z,2019-09-19T03:51:35.828Z,ps_calib_0288,288,288M00:00:00.087,288M23:59:59.975,288 00:10:16,289 00:10:27,81.254,81.704,81.41,35,86.559
urn:nasa:pds:insight_ps:data_calibrated:ps_calibevent_0288,2019-09-18T14:47:40.107Z,2019-09-18T14:52:00.050Z,ps_calibevent_0288,288,288M11:17:02.728,288M11:21:15.716,288 11:27:24,288 11:31:37,81.466,81.467,81.32,35,0.535
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0289,2019-09-19T03:51:35.928Z,2019-09-20T04:31:11.066Z,ps_calib_0289,289,289M00:00:00.073,289M23:59:59.970,289 00:10:27,290 00:10:37,81.704,82.154,81.85,35,86.559
urn:nasa:pds:insight_ps:data_calibrated:ps_calibevent_0289,2019-09-19T14:25:59.168Z,2019-09-19T16:52:34.911Z,ps_calibevent_0289,289,289M10:17:24.904,289M12:40:05.311,289 10:27:56,289 12:50:37,81.897,81.942,81.85,35,0.95
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0290,2019-09-20T04:31:11.166Z,2019-09-21T05:10:46.305Z,ps_calib_0290,290,290M00:00:00.067,290M23:59:59.965,290 00:10:37,291 00:10:47,82.154,82.604,82.29,35,86.559
urn:nasa:pds:insight_ps:data_calibrated:ps_calibevent_0290,2019-09-20T18:08:41.914Z,2019-09-21T05:10:46.305Z,ps_calibevent_0290,290,290M13:15:38.428,290M23:59:59.965,290 13:26:21,291 00:10:47,82.403,82.604,82.37,35,14.95
urn:nasa:pds:insight_ps:data_calibrated:ps_calibevent_0291,2019-09-21T05:10:46.355Z,2019-09-22T04:30:00.872Z,ps_calibevent_0291,291,291M00:00:00.014,291M22:41:48.268,291 00:10:47,291 22:52:45,82.604,83.03,82.73,35,168.157
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0291,2019-09-21T05:10:46.405Z,2019-09-22T05:50:21.513Z,ps_calib_0291,291,291M00:00:00.062,291M23:59:59.930,291 00:10:47,292 00:10:57,82.604,83.054,82.73,35,86.559
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0292,2019-09-22T05:50:21.613Z,2019-09-23T06:29:56.790Z,ps_calib_0292,292,292M00:00:00.027,292M23:59:59.962,292 00:10:58,293 00:11:08,83.054,83.505,83.16,35,86.551
urn:nasa:pds:insight_ps:data_calibrated:ps_calibevent_0292,2019-09-22T23:18:21.217Z,2019-09-23T05:00:46.762Z,ps_calibevent_0292,292,292M16:59:57.243,292M22:33:13.078,292 17:11:02,292 22:44:20,83.373,83.478,83.38,35,41.16
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0293,2019-09-23T06:29:56.890Z,2019-09-24T07:09:31.974Z,ps_calib_0293,293,293M00:00:00.060,293M23:59:59.904,293 00:11:08,294 00:11:18,83.505,83.955,83.6,35,81.438
urn:nasa:pds:insight_ps:data_calibrated:ps_calibevent_0293,2019-09-23T21:17:53.300Z,2019-09-24T05:06:17.689Z,ps_calibevent_0293,293,293M14:24:11.022,293M22:00:03.458,293 14:35:25,293 22:11:20,83.775,83.918,83.82,35,51.446
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0294,2019-09-24T07:09:32.074Z,2019-09-25T07:49:07.285Z,ps_calib_0294,294,294M00:00:00.001,294M23:59:59.969,294 00:11:18,295 00:11:28,83.955,84.406,84.04,35,86.559
urn:nasa:pds:insight_ps:data_calibrated:ps_calibevent_0294,2019-09-25T00:37:15.004Z,2019-09-25T07:00:41.501Z,ps_calibevent_0294,294,294M16:59:40.989,294M23:12:51.931,294 17:11:06,294 23:24:19,84.275,84.391,84.26,35,41.7
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0295,2019-09-25T07:49:07.385Z,2019-09-26T07:32:19.938Z,ps_calib_0295,295,295M00:00:00.066,295M23:05:07.881,295 00:11:28,295 23:16:45,84.406,84.84,84.48,35,79.02
urn:nasa:pds:insight_ps:data_calibrated:ps_calibevent_0295,2019-09-25T11:55:53.121Z,2019-09-26T08:28:42.511Z,ps_calibevent_0295,295,295M04:00:09.664,295M23:59:59.952,295 04:11:39,296 00:11:37,84.481,84.857,84.48,35,60.703
urn:nasa:pds:insight_ps:data_calibrated:ps_calibevent_0296,2019-09-26T08:28:42.561Z,2019-09-27T07:05:01.342Z,ps_calibevent_0296,296,296M00:00:00.000,296M22:00:01.434,296 00:11:38,296 22:11:48,84.857,85.271,84.92,35,39.41
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0296,2019-09-26T08:41:49.843Z,2019-09-27T09:08:17.729Z,ps_calib_0296,296,296M00:12:46.217,296M23:59:59.926,296 00:24:24,297 00:11:47,84.861,85.308,84.92,35,85.703
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0297,2019-09-27T09:08:17.829Z,2019-09-28T09:47:53.020Z,ps_calib_0297,297,297M00:00:00.023,297M23:59:59.972,297 00:11:47,298 00:11:57,85.308,85.759,85.45,35,85.477
urn:nasa:pds:insight_ps:data_calibrated:ps_calibevent_0297,2019-09-27T12:56:32.894Z,2019-09-28T07:44:59.142Z,ps_calibevent_0297,297,297M03:42:08.668,297M22:00:23.386,297 03:53:57,297 22:12:20,85.378,85.722,85.36,35,42.883
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0298,2019-09-28T09:47:53.120Z,2019-09-29T10:27:28.232Z,ps_calib_0298,298,298M00:00:00.069,298M23:59:59.940,298 00:11:57,299 00:12:07,85.759,86.211,85.88,35,86.559
urn:nasa:pds:insight_ps:data_calibrated:ps_calibevent_0298,2019-09-29T10:11:13.855Z,2019-09-29T10:27:28.282Z,ps_calibevent_0298,298,298M23:44:11.634,298M23:59:59.989,298 23:56:18,299 00:12:07,86.206,86.211,86.15,35,1.965
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0299,2019-09-29T10:27:28.332Z,2019-09-30T11:07:03.521Z,ps_calib_0299,299,299M00:00:00.037,299M23:59:59.985,299 00:12:07,300 00:12:16,86.211,86.663,86.32,35,86.559
urn:nasa:pds:insight_ps:data_calibrated:ps_calibevent_0299,2019-09-29T10:27:28.332Z,2019-09-30T07:04:07.899Z,ps_calibevent_0299,299,299M00:00:00.037,299M20:03:34.343,299 00:12:07,299 20:15:49,86.211,86.588,86.24,35,13.196
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0300,2019-09-30T11:07:03.621Z,2019-10-01T11:46:38.720Z,ps_calib_0300,300,300M00:00:00.082,300M23:59:59.940,300 00:12:16,301 00:12:26,86.663,87.114,86.76,35,83.703
urn:nasa:pds:insight_ps:data_calibrated:ps_calibevent_0300,2019-10-01T03:28:12.075Z,2019-10-01T07:35:46.710Z,ps_calibevent_0300,300,300M15:54:53.469,300M19:55:50.657,300 16:07:16,300 20:08:15,86.962,87.038,86.9,35,9.594
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0301,2019-10-01T11:46:38.820Z,2019-10-02T12:26:13.953Z,ps_calib_0301,301,301M00:00:00.038,301M23:59:59.929,301 00:12:26,302 00:12:35,87.114,87.566,87.2,35,86.559
urn:nasa:pds:insight_ps:data_calibrated:ps_calibevent_0301,2019-10-01T14:56:10.139Z,2019-10-02T09:15:13.465Z,ps_calibevent_0301,301,301M03:04:27.109,301M20:54:06.075,301 03:16:54,301 21:06:40,87.172,87.508,87.2,35,12.735
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0302,2019-10-02T12:26:14.053Z,2019-10-03T13:05:49.203Z,ps_calib_0302,302,302M00:00:00.027,302M23:59:59.936,302 00:12:35,303 00:12:44,87.566,88.019,87.64,35,86.559
urn:nasa:pds:insight_ps:data_calibrated:ps_calibevent_0302,2019-10-03T08:12:40.478Z,2019-10-03T11:16:03.201Z,ps_calibevent_0302,302,302M19:14:41.809,302M22:13:10.147,302 19:27:24,302 22:25:54,87.929,87.985,87.78,35,12.645
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0303,2019-10-03T13:05:49.303Z,2019-10-04T13:45:24.493Z,ps_calib_0303,303,303M00:00:00.033,303M23:59:59.980,303 00:12:44,304 00:12:54,88.019,88.471,88.08,35,86.559
urn:nasa:pds:insight_ps:data_calibrated:ps_calibevent_0303,2019-10-03T17:08:26.751Z,2019-10-04T08:01:34.379Z,ps_calibevent_0303,303,303M03:56:07.986,303M18:25:21.840,303 04:08:54,303 18:38:13,88.093,88.366,88.08,35,8.242
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0304,2019-10-04T13:45:24.593Z,2019-10-05T14:24:59.749Z,ps_calib_0304,304,304M00:00:00.078,304M23:59:59.992,304 00:12:54,305 00:13:03,88.471,88.924,88.52,35,86.559
urn:nasa:pds:insight_ps:data_calibrated:ps_calibevent_0304,2019-10-04T17:52:41.618Z,2019-10-05T13:06:27.811Z,ps_calibevent_0304,304,304M04:00:40.128,304M22:43:34.125,304 04:13:35,304 22:56:36,88.547,88.9,88.66,35,19.035
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0305,2019-10-05T14:24:59.849Z,2019-10-06T15:04:34.989Z,ps_calib_0305,305,305M00:00:00.089,305M23:59:59.989,305 00:13:03,306 00:13:12,88.924,89.377,89.1,35,86.559
urn:nasa:pds:insight_ps:data_calibrated:ps_calibevent_0305,2019-10-06T11:49:41.847Z,2019-10-06T12:16:41.763Z,ps_calibevent_0305,305,305M20:50:19.704,305M21:16:36.279,305 21:03:30,305 21:29:47,89.317,89.325,89.23,35,3.258
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0306,2019-10-06T15:04:35.089Z,2019-10-07T15:44:10.201Z,ps_calib_0306,306,306M00:00:00.086,306M23:59:59.957,306 00:13:12,307 00:13:21,89.377,89.83,89.54,35,86.559
urn:nasa:pds:insight_ps:data_calibrated:ps_calibevent_0306,2019-10-06T18:14:42.319Z,2019-10-07T15:44:10.201Z,ps_calibevent_0306,306,306M03:05:02.107,306M23:59:59.957,306 03:18:15,307 00:13:21,89.435,89.83,89.54,35,21.129
urn:nasa:pds:insight_ps:data_calibrated:ps_calibevent_0307,2019-10-07T15:44:10.251Z,2019-10-07T16:00:06.429Z,ps_calibevent_0307,307,307M00:00:00.006,307M00:15:30.601,307 00:13:21,307 00:28:52,89.83,89.835,89.76,35,1.93
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0307,2019-10-07T15:44:10.301Z,2019-10-08T16:23:45.427Z,ps_calib_0307,307,307M00:00:00.054,307M23:59:59.939,307 00:13:21,308 00:13:30,89.83,90.283,89.98,35,86.559
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0308,2019-10-08T16:23:45.527Z,2019-10-09T17:03:20.694Z,ps_calib_0308,308,308M00:00:00.037,308M23:59:59.962,308 00:13:30,309 00:13:39,90.283,90.737,90.42,35,86.559
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0309,2019-10-09T17:03:20.794Z,2019-10-10T17:42:55.904Z,ps_calib_0309,309,309M00:00:00.059,309M23:59:59.928,309 00:13:39,310 00:13:48,90.737,91.191,90.86,35,86.559
urn:nasa:pds:insight_ps:data_calibrated:ps_calibevent_0309,2019-10-10T10:52:06.447Z,2019-10-10T15:55:32.007Z,ps_calibevent_0309,309,309M17:20:09.986,309M22:15:28.443,309 17:33:55,309 22:29:15,91.065,91.158,91.08,35,9.418
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0310,2019-10-10T17:42:56.004Z,2019-10-11T18:22:31.152Z,ps_calib_0310,310,310M00:00:00.026,310M23:59:59.932,310 00:13:48,311 00:13:56,91.191,91.645,91.3,35,84.785
urn:nasa:pds:insight_ps:data_calibrated:ps_calibevent_0310,2019-10-11T08:51:38.436Z,2019-10-11T11:46:06.132Z,ps_calibevent_0310,310,310M14:44:23.672,310M17:34:11.298,310 14:58:17,310 17:48:05,91.47,91.523,91.3,35,7.93
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0311,2019-10-11T18:22:31.252Z,2019-10-12T19:02:06.386Z,ps_calib_0311,311,311M00:00:00.030,311M23:59:59.923,311 00:13:56,312 00:14:05,91.645,92.099,91.75,35,86.559
urn:nasa:pds:insight_ps:data_calibrated:ps_calibevent_0311,2019-10-12T12:29:55.915Z,2019-10-12T16:38:00.544Z,ps_calibevent_0311,311,311M17:38:19.026,311M21:39:45.407,311 17:52:22,311 21:53:50,91.979,92.055,91.97,35,17.52
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0312,2019-10-12T19:02:06.486Z,2019-10-13T19:41:41.660Z,ps_calib_0312,312,312M00:00:00.021,312M23:59:59.952,312 00:14:05,313 00:14:14,92.099,92.554,92.19,35,86.559
urn:nasa:pds:insight_ps:data_calibrated:ps_calibevent_0312,2019-10-13T14:46:13.552Z,2019-10-13T17:03:17.327Z,ps_calibevent_0312,312,312M19:12:26.172,312M21:25:49.914,312 19:26:38,312 21:40:03,92.463,92.505,92.41,35,6.262
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0313,2019-10-13T19:41:41.760Z,2019-10-14T20:21:16.930Z,ps_calib_0313,313,313M00:00:00.050,313M23:59:59.978,313 00:14:14,314 00:14:22,92.554,93.009,92.63,35,86.559
urn:nasa:pds:insight_ps:data_calibrated:ps_calibevent_0313,2019-10-14T12:54:36.522Z,2019-10-14T13:20:36.436Z,ps_calibevent_0313,313,313M16:45:16.633,313M17:10:34.811,313 16:59:37,313 17:24:55,92.871,92.879,92.76,35,3.137
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0314,2019-10-14T20:21:17.030Z,2019-10-15T21:00:52.184Z,ps_calib_0314,314,314M00:00:00.075,314M23:59:59.987,314 00:14:23,315 00:14:31,93.009,93.464,93.07,35,86.559
urn:nasa:pds:insight_ps:data_calibrated:ps_calibevent_0314,2019-10-15T13:59:20.268Z,2019-10-15T16:30:19.006Z,ps_calibevent_0314,314,314M17:09:44.774,314M19:36:41.139,314 17:24:13,314 19:51:11,93.334,93.381,93.3,35,18.157
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0315,2019-10-15T21:00:52.284Z,2019-10-16T21:40:27.439Z,ps_calib_0315,315,315M00:00:00.085,315M23:59:59.998,315 00:14:31,316 00:14:40,93.464,93.919,93.65,35,84.196
urn:nasa:pds:insight_ps:data_calibrated:ps_calibevent_0315,2019-10-16T00:17:22.385Z,2019-10-16T17:42:20.728Z,ps_calibevent_0315,315,315M03:11:14.733,315M20:08:15.538,315 03:25:47,315 20:22:54,93.524,93.846,93.52,35,19.469
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0316,2019-10-16T21:40:27.539Z,2019-10-17T22:20:02.660Z,ps_calib_0316,316,316M00:00:00.095,316M23:59:59.976,316 00:14:40,317 00:14:48,93.919,94.375,94.09,35,86.559
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0317,2019-10-17T22:20:02.760Z,2019-10-18T22:59:37.849Z,ps_calib_0317,317,317M00:00:00.073,317M23:59:59.922,317 00:14:48,318 00:14:56,94.375,94.831,94.54,35,72.684
urn:nasa:pds:insight_ps:data_calibrated:ps_calibevent_0317,2019-10-17T23:58:59.008Z,2019-10-18T20:41:34.003Z,ps_calibevent_0317,317,317M01:36:17.492,317M21:45:37.716,317 01:51:06,317 22:00:34,94.405,94.788,94.4,35,34.43
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0318,2019-10-18T22:59:37.949Z,2019-10-19T23:39:13.088Z,ps_calib_0318,318,318M00:00:00.019,318M23:59:59.917,318 00:14:57,319 00:15:05,94.831,95.287,94.98,35,86.559
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0319,2019-10-19T23:39:13.188Z,2019-10-21T00:18:48.371Z,ps_calib_0319,319,319M00:00:00.014,319M23:59:59.955,319 00:15:05,320 00:15:13,95.287,95.744,95.43,35,86.559
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0320,2019-10-21T00:18:48.471Z,2019-10-22T00:58:23.583Z,ps_calib_0320,320,320M00:00:00.052,320M23:59:59.924,320 00:15:13,321 00:15:22,95.744,96.201,95.87,35,86.559
urn:nasa:pds:insight_ps:data_calibrated:ps_calibevent_0320,2019-10-21T04:49:21.957Z,2019-10-21T20:32:02.480Z,ps_calibevent_0320,320,320M04:23:19.200,320M19:40:46.406,320 04:38:34,320 19:56:07,95.827,96.119,95.87,35,5.742
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0321,2019-10-22T00:58:23.683Z,2019-10-23T01:37:58.807Z,ps_calib_0321,321,321M00:00:00.021,321M23:59:59.904,321 00:15:22,322 00:15:30,96.201,96.658,96.31,35,84.59
urn:nasa:pds:insight_ps:data_calibrated:ps_calibevent_0321,2019-10-22T19:35:12.478Z,2019-10-22T23:55:36.096Z,ps_calibevent_0321,321,321M18:06:55.949,321M22:20:21.546,321 18:22:24,321 22:35:51,96.546,96.627,96.4,35,8.301
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0322,2019-10-23T01:37:58.907Z,2019-10-24T02:17:34.133Z,ps_calib_0322,322,322M00:00:00.001,322M23:59:59.985,322 00:15:30,323 00:15:38,96.658,97.116,96.76,35,78.68
urn:nasa:pds:insight_ps:data_calibrated:ps_calibevent_0322,2019-10-23T02:03:15.971Z,2019-10-23T23:16:26.032Z,ps_calibevent_0322,322,322M00:24:36.475,322M21:03:42.667,322 00:40:07,322 21:19:20,96.666,97.06,96.76,35,26.539
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0323,2019-10-24T02:17:34.234Z,2019-10-25T02:57:09.303Z,ps_calib_0323,323,323M00:00:00.082,323M23:59:59.913,323 00:15:38,324 00:15:46,97.116,97.574,97.21,35,86.559
urn:nasa:pds:insight_ps:data_calibrated:ps_calibevent_0323,2019-10-24T21:08:24.088Z,2019-10-25T01:18:24.694Z,ps_calibevent_0323,323,323M18:20:34.566,323M22:23:53.820,323 18:36:19,323 22:39:40,97.466,97.543,97.38,35,9.317
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0324,2019-10-25T02:57:09.403Z,2019-10-26T03:36:44.587Z,ps_calib_0324,324,324M00:00:00.010,324M23:59:59.952,324 00:15:46,325 00:15:55,97.574,98.032,97.74,35,86.559
urn:nasa:pds:insight_ps:data_calibrated:ps_calibevent_0324,2019-10-25T05:15:24.396Z,2019-10-25T21:37:35.809Z,ps_calibevent_0324,324,324M02:14:33.065,324M18:10:27.726,324 02:30:20,324 18:26:20,97.616,97.921,97.74,35,11.262
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0325,2019-10-26T03:36:44.687Z,2019-10-27T04:16:19.812Z,ps_calib_0325,325,325M00:00:00.049,325M23:59:59.933,325 00:15:55,326 00:16:03,98.032,98.49,98.19,35,86.559
urn:nasa:pds:insight_ps:data_calibrated:ps_calibevent_0325,2019-10-27T00:56:04.475Z,2019-10-27T04:16:19.862Z,ps_calibevent_0325,325,325M20:45:06.074,325M23:59:59.982,325 21:01:08,326 00:16:03,98.428,98.49,98.41,35,18.926
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0326,2019-10-27T04:16:19.912Z,2019-10-28T04:55:55.041Z,ps_calib_0326,326,326M00:00:00.030,326M23:59:59.918,326 00:16:03,327 00:16:11,98.49,98.949,98.63,35,86.559
urn:nasa:pds:insight_ps:data_calibrated:ps_calibevent_0326,2019-10-27T04:16:19.912Z,2019-10-27T04:46:08.120Z,ps_calibevent_0326,326,326M00:00:00.030,326M00:29:00.393,326 00:16:03,326 00:45:03,98.49,98.5,98.41,35,3.61
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0327,2019-10-28T04:55:55.141Z,2019-10-29T05:35:30.287Z,ps_calib_0327,327,327M00:00:00.015,327M23:59:59.920,327 00:16:11,328 00:16:19,98.949,99.409,99.08,35,86.559
urn:nasa:pds:insight_ps:data_calibrated:ps_calibevent_0327,2019-10-28T22:59:00.392Z,2019-10-29T04:58:41.884Z,ps_calibevent_0327,327,327M17:34:06.540,327M23:24:10.605,327 17:50:23,327 23:40:29,99.286,99.397,99.3,35,28.18
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0328,2019-10-29T05:35:30.386Z,2019-10-30T06:15:05.514Z,ps_calib_0328,328,328M00:00:00.017,328M23:59:59.904,328 00:16:19,329 00:16:27,99.409,99.868,99.53,35,86.559
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0329,2019-10-30T06:15:05.614Z,2019-10-31T06:54:40.856Z,ps_calib_0329,329,329M00:00:00.001,329M23:59:59.999,329 00:16:27,330 00:16:35,99.868,100.328,99.97,35,86.559
urn:nasa:pds:insight_ps:data_calibrated:ps_calibevent_0329,2019-10-31T00:13:57.002Z,2019-10-31T05:28:13.531Z,ps_calibevent_0329,329,329M17:29:59.455,329M22:35:51.464,329 17:46:32,329 22:52:26,100.204,100.301,100.2,35,17.399
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0330,2019-10-31T06:54:40.956Z,2019-11-01T07:34:16.036Z,ps_calib_0330,330,330M00:00:00.096,330M23:59:59.937,330 00:16:35,331 00:16:43,100.328,100.789,100.42,35,86.559
urn:nasa:pds:insight_ps:data_calibrated:ps_calibevent_0330,2019-10-31T09:49:29.187Z,2019-10-31T11:10:13.011Z,ps_calibevent_0330,330,330M02:50:07.708,330M04:08:41.931,330 03:06:44,330 04:25:18,100.383,100.408,100.33,35,9.715
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0331,2019-11-01T07:34:16.136Z,2019-11-02T08:13:51.323Z,ps_calib_0331,331,331M00:00:00.034,331M23:59:59.979,331 00:16:43,332 00:16:51,100.789,101.249,100.87,35,86.559
urn:nasa:pds:insight_ps:data_calibrated:ps_calibevent_0331,2019-11-01T08:09:36.186Z,2019-11-02T07:38:40.025Z,ps_calibevent_0331,331,331M00:34:23.361,331M23:25:45.170,331 00:51:07,331 23:42:36,100.8,101.238,100.87,35,18.34
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0332,2019-11-02T08:13:51.423Z,2019-11-03T08:53:26.503Z,ps_calib_0332,332,332M00:00:00.076,332M23:59:59.916,332 00:16:51,333 00:16:59,101.249,101.71,101.32,35,86.559
urn:nasa:pds:insight_ps:data_calibrated:ps_calibevent_0332,2019-11-03T01:36:31.406Z,2019-11-03T02:52:03.271Z,ps_calibevent_0332,332,332M16:54:46.223,332M18:08:16.835,332 17:11:43,332 18:25:14,101.574,101.598,101.41,35,9.125
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0333,2019-11-03T08:53:26.603Z,2019-11-04T09:33:01.788Z,ps_calib_0333,333,333M00:00:00.013,333M23:59:59.956,333 00:16:59,334 00:17:07,101.71,102.172,101.77,35,86.559
urn:nasa:pds:insight_ps:data_calibrated:ps_calibevent_0333,2019-11-04T05:14:56.182Z,2019-11-04T06:31:20.052Z,ps_calibevent_0333,333,333M19:48:48.678,333M21:03:09.904,333 20:05:54,333 21:20:16,102.091,102.115,101.99,35,9.196
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0334,2019-11-04T09:33:01.888Z,2019-11-05T10:12:37.055Z,ps_calib_0334,334,334M00:00:00.054,334M23:59:59.978,334 00:17:07,335 00:17:15,102.172,102.634,102.31,35,86.559
urn:nasa:pds:insight_ps:data_calibrated:ps_calibevent_0334,2019-11-05T02:59:50.356Z,2019-11-05T10:00:34.820Z,ps_calibevent_0334,334,334M16:58:48.037,334M23:48:17.067,334 17:16:01,335 00:05:32,102.499,102.63,102.44,35,50.575
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0335,2019-11-05T10:12:37.155Z,2019-11-06T10:52:12.250Z,ps_calib_0335,335,335M00:00:00.076,335M23:59:59.931,335 00:17:15,336 00:17:23,102.634,103.096,102.76,35,86.559
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0336,2019-11-06T10:52:12.350Z,2019-11-07T11:31:47.493Z,ps_calib_0336,336,336M00:00:00.028,336M23:59:59.930,336 00:17:23,337 00:17:31,103.096,103.559,103.21,35,86.559
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0337,2019-11-07T11:31:47.593Z,2019-11-08T12:11:22.733Z,ps_calib_0337,337,337M00:00:00.027,337M23:59:59.926,337 00:17:31,338 00:17:39,103.559,104.022,103.66,35,86.559
urn:nasa:pds:insight_ps:data_calibrated:ps_calibevent_0337,2019-11-08T11:05:51.819Z,2019-11-08T12:11:22.783Z,ps_calibevent_0337,337,337M22:56:14.187,337M23:59:59.975,337 23:13:53,338 00:17:39,104.001,104.022,103.93,35,7.887
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0338,2019-11-08T12:11:22.833Z,2019-11-09T12:50:58.049Z,ps_calib_0338,338,338M00:00:00.023,338M23:59:59.997,338 00:17:39,339 00:17:47,104.022,104.485,104.11,35,86.559
urn:nasa:pds:insight_ps:data_calibrated:ps_calibevent_0338,2019-11-08T12:11:22.833Z,2019-11-09T08:10:14.964Z,ps_calibevent_0338,338,338M00:00:00.023,338M19:26:47.560,338 00:17:39,338 19:44:33,104.022,104.397,104.02,35,14.914
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0339,2019-11-09T12:50:58.149Z,2019-11-10T13:30:33.221Z,ps_calib_0339,339,339M00:00:00.094,339M23:59:59.926,339 00:17:47,340 00:17:55,104.485,104.949,104.56,35,86.559
urn:nasa:pds:insight_ps:data_calibrated:ps_calibevent_0339,2019-11-10T08:50:50.954Z,2019-11-10T10:49:42.773Z,ps_calibevent_0339,339,339M19:27:46.680,339M21:23:27.683,339 19:45:40,339 21:41:22,104.861,104.899,104.69,35,14.297
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0340,2019-11-10T13:30:33.321Z,2019-11-11T14:10:08.450Z,ps_calib_0340,340,340M00:00:00.023,340M23:59:59.912,340 00:17:55,341 00:18:03,104.949,105.413,105.01,35,86.551
urn:nasa:pds:insight_ps:data_calibrated:ps_calibevent_0340,2019-11-11T09:29:29.966Z,2019-11-11T11:00:37.824Z,ps_calibevent_0340,340,340M19:26:51.953,340M20:55:33.515,340 19:44:53,340 21:13:35,105.325,105.354,105.28,35,10.965
